[2024-04-26 01:03:09,438][main_GenHowTo.py][line:121][INFO] the model is loaded.
# Within Epoch Stats:  Epoch:  3  # batch_seen:  5941  Train Loss:  0.6068882889979176 time/batch:  0.010463930705323643
######################
[2024-04-26 01:26:34,615][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 01:26:34,615][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 3 train_loss: 0.6069071984770562 epoch_time: 317.152104139328
[2024-04-26 01:26:34,615][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 01:27:03,480][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6197110803853016 time: 28.799906492233276
[2024-04-26 01:27:03,481][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 01:27:10,051][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  4  # batch_seen:  1  Train Loss:  0.8052568435668945 time/batch:  3.670128583908081
######################
######################
# Within Epoch Stats:  Epoch:  4  # batch_seen:  1189  Train Loss:  0.6010949076525397 time/batch:  0.05898153711708781
######################
######################
# Within Epoch Stats:  Epoch:  4  # batch_seen:  2377  Train Loss:  0.6055971068096201 time/batch:  0.02629632522541282
######################
######################
# Within Epoch Stats:  Epoch:  4  # batch_seen:  3565  Train Loss:  0.606975677128761 time/batch:  0.01860028737724914
######################
######################
# Within Epoch Stats:  Epoch:  4  # batch_seen:  4753  Train Loss:  0.607551413850987 time/batch:  0.013232563762395929
######################
######################
# Within Epoch Stats:  Epoch:  4  # batch_seen:  5941  Train Loss:  0.6074000156511664 time/batch:  0.0105771820185221
######################
[2024-04-26 01:32:46,189][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 01:32:46,190][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 4 train_loss: 0.6073824540156783 epoch_time: 329.5000021457672
[2024-04-26 01:32:46,190][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 01:33:12,998][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6169797541293962 time: 26.7516348361969
[2024-04-26 01:33:12,999][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 01:33:19,629][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  5  # batch_seen:  1  Train Loss:  0.4726753234863281 time/batch:  3.6904733180999756
######################
######################
# Within Epoch Stats:  Epoch:  5  # batch_seen:  1189  Train Loss:  0.6073797796332004 time/batch:  0.05281102426719826
######################
######################
# Within Epoch Stats:  Epoch:  5  # batch_seen:  2377  Train Loss:  0.603993298453747 time/batch:  0.026468790926550134
######################
######################
# Within Epoch Stats:  Epoch:  5  # batch_seen:  3565  Train Loss:  0.605327053524836 time/batch:  0.017692817578309046
######################
######################
# Within Epoch Stats:  Epoch:  5  # batch_seen:  4753  Train Loss:  0.6048082274285062 time/batch:  0.013295087216403543
######################
######################
# Within Epoch Stats:  Epoch:  5  # batch_seen:  5941  Train Loss:  0.6032107062380716 time/batch:  0.010668162604490728
######################
[2024-04-26 01:38:46,558][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 01:38:46,559][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 5 train_loss: 0.6031986749441044 epoch_time: 320.3228380680084
[2024-04-26 01:38:46,559][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 01:39:13,404][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6094599480039617 time: 26.78728723526001
[2024-04-26 01:39:13,405][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 01:39:19,969][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  6  # batch_seen:  1  Train Loss:  0.5196782350540161 time/batch:  3.707731008529663
######################
######################
# Within Epoch Stats:  Epoch:  6  # batch_seen:  1189  Train Loss:  0.5984755414588999 time/batch:  0.054102345010229674
######################
######################
# Within Epoch Stats:  Epoch:  6  # batch_seen:  2377  Train Loss:  0.5997999832316211 time/batch:  0.027106303952048192
######################
######################
# Within Epoch Stats:  Epoch:  6  # batch_seen:  3565  Train Loss:  0.6005895431546643 time/batch:  0.017697383912716472
######################
######################
# Within Epoch Stats:  Epoch:  6  # batch_seen:  4753  Train Loss:  0.5998054331236329 time/batch:  0.013276558536342539
######################
######################
# Within Epoch Stats:  Epoch:  6  # batch_seen:  5941  Train Loss:  0.5995031283110847 time/batch:  0.010610668652387927
######################
[2024-04-26 01:44:49,595][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 01:44:49,595][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 6 train_loss: 0.5995028674482136 epoch_time: 322.9846947193146
[2024-04-26 01:44:49,595][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 01:45:16,420][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6064622607671935 time: 26.768147706985474
[2024-04-26 01:45:16,421][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 01:45:22,998][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  7  # batch_seen:  1  Train Loss:  0.7603538036346436 time/batch:  3.712341547012329
######################
######################
# Within Epoch Stats:  Epoch:  7  # batch_seen:  1189  Train Loss:  0.6005303313042357 time/batch:  0.05362772340028601
######################
######################
# Within Epoch Stats:  Epoch:  7  # batch_seen:  2377  Train Loss:  0.5989288796032484 time/batch:  0.026496734747527576
######################
######################
# Within Epoch Stats:  Epoch:  7  # batch_seen:  3565  Train Loss:  0.5988880699931488 time/batch:  0.01775876081340945
######################
######################
# Within Epoch Stats:  Epoch:  7  # batch_seen:  4753  Train Loss:  0.5993962464597434 time/batch:  0.013305047675481275
######################
######################
# Within Epoch Stats:  Epoch:  7  # batch_seen:  5941  Train Loss:  0.599794783243686 time/batch:  0.010621992190505013
######################
[2024-04-26 01:50:51,048][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 01:50:51,048][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 7 train_loss: 0.5998303485424259 epoch_time: 321.4152536392212
[2024-04-26 01:50:51,049][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 01:51:17,820][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6053011810389919 time: 26.715365171432495
[2024-04-26 01:51:17,831][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 01:51:24,409][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  8  # batch_seen:  1  Train Loss:  0.5712170004844666 time/batch:  3.7040085792541504
######################
######################
# Within Epoch Stats:  Epoch:  8  # batch_seen:  1189  Train Loss:  0.5984510387614357 time/batch:  0.05296651749574807
######################
######################
# Within Epoch Stats:  Epoch:  8  # batch_seen:  2377  Train Loss:  0.5978234881205272 time/batch:  0.02647198726010513
######################
######################
# Within Epoch Stats:  Epoch:  8  # batch_seen:  3565  Train Loss:  0.5977330647377613 time/batch:  0.017696818195252064
######################
######################
# Within Epoch Stats:  Epoch:  8  # batch_seen:  4753  Train Loss:  0.5984870714875941 time/batch:  0.013239801745150883
######################
######################
# Within Epoch Stats:  Epoch:  8  # batch_seen:  5941  Train Loss:  0.5980270465071245 time/batch:  0.01061332183661956
######################
[2024-04-26 01:56:51,010][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 01:56:51,010][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 8 train_loss: 0.5980392308728296 epoch_time: 319.9951136112213
[2024-04-26 01:56:51,010][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 01:57:17,694][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.598122631748558 time: 26.618484497070312
[2024-04-26 01:57:17,695][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 01:57:24,326][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  9  # batch_seen:  1  Train Loss:  0.5841917991638184 time/batch:  3.7481818199157715
######################
######################
# Within Epoch Stats:  Epoch:  9  # batch_seen:  1189  Train Loss:  0.5991217925380117 time/batch:  0.05296941020089704
######################
######################
# Within Epoch Stats:  Epoch:  9  # batch_seen:  2377  Train Loss:  0.6012565386134835 time/batch:  0.02631134700012849
######################
######################
# Within Epoch Stats:  Epoch:  9  # batch_seen:  3565  Train Loss:  0.5994237918338803 time/batch:  0.01768379057607343
######################
######################
# Within Epoch Stats:  Epoch:  9  # batch_seen:  4753  Train Loss:  0.5987583500835335 time/batch:  0.01327095015686536
######################
######################
# Within Epoch Stats:  Epoch:  9  # batch_seen:  5941  Train Loss:  0.5984809324860152 time/batch:  0.010832057418977345
######################
[2024-04-26 02:02:51,928][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:02:51,928][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 9 train_loss: 0.5984713039798233 epoch_time: 320.9602746963501
[2024-04-26 02:02:51,928][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:03:18,620][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6054214041554526 time: 26.63521647453308
######################
# Within Epoch Stats:  Epoch:  10  # batch_seen:  1  Train Loss:  0.5241014957427979 time/batch:  3.7319655418395996
######################
######################
# Within Epoch Stats:  Epoch:  10  # batch_seen:  1189  Train Loss:  0.5911936412547395 time/batch:  0.05675853712404346
######################
######################
# Within Epoch Stats:  Epoch:  10  # batch_seen:  2377  Train Loss:  0.594636987526476 time/batch:  0.026522626784552934
######################
######################
# Within Epoch Stats:  Epoch:  10  # batch_seen:  3565  Train Loss:  0.5962278741606489 time/batch:  0.01773763913426125
######################
######################
# Within Epoch Stats:  Epoch:  10  # batch_seen:  4753  Train Loss:  0.5966837965336043 time/batch:  0.013328292458628745
######################
######################
# Within Epoch Stats:  Epoch:  10  # batch_seen:  5941  Train Loss:  0.5974709411759787 time/batch:  0.01066499610397475
######################
[2024-04-26 02:08:50,761][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:08:50,762][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 10 train_loss: 0.5974779330351986 epoch_time: 325.45428490638733
[2024-04-26 02:08:50,762][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:09:19,953][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5988227101585107 time: 29.12343168258667
######################
# Within Epoch Stats:  Epoch:  11  # batch_seen:  1  Train Loss:  0.4667831361293793 time/batch:  3.749265670776367
######################
######################
# Within Epoch Stats:  Epoch:  11  # batch_seen:  1189  Train Loss:  0.5972773309662324 time/batch:  0.053199231474213085
######################
######################
# Within Epoch Stats:  Epoch:  11  # batch_seen:  2377  Train Loss:  0.5957052200518589 time/batch:  0.02649534245123119
######################
######################
# Within Epoch Stats:  Epoch:  11  # batch_seen:  3565  Train Loss:  0.596794986766652 time/batch:  0.017724235997460834
######################
######################
# Within Epoch Stats:  Epoch:  11  # batch_seen:  4753  Train Loss:  0.5970942256088485 time/batch:  0.013346945890847593
######################
######################
# Within Epoch Stats:  Epoch:  11  # batch_seen:  5941  Train Loss:  0.5977740216347489 time/batch:  0.010645945211428823
######################
[2024-04-26 02:14:47,687][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:14:47,688][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 11 train_loss: 0.5977754009387903 epoch_time: 321.1514048576355
[2024-04-26 02:14:47,688][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:15:14,237][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.605014287688759 time: 26.49133825302124
######################
# Within Epoch Stats:  Epoch:  12  # batch_seen:  1  Train Loss:  0.8167731761932373 time/batch:  3.6735680103302
######################
######################
# Within Epoch Stats:  Epoch:  12  # batch_seen:  1189  Train Loss:  0.6032295024525327 time/batch:  0.0534013959918331
######################
######################
# Within Epoch Stats:  Epoch:  12  # batch_seen:  2377  Train Loss:  0.5979034936397979 time/batch:  0.027077024806483635
######################
######################
# Within Epoch Stats:  Epoch:  12  # batch_seen:  3565  Train Loss:  0.5972601749201476 time/batch:  0.017676000875978617
######################
######################
# Within Epoch Stats:  Epoch:  12  # batch_seen:  4753  Train Loss:  0.5968092369539172 time/batch:  0.013266363019519873
######################
######################
# Within Epoch Stats:  Epoch:  12  # batch_seen:  5941  Train Loss:  0.5974964380635495 time/batch:  0.010626088647885749
######################
[2024-04-26 02:20:42,894][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:20:42,895][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 12 train_loss: 0.5974928668525555 epoch_time: 321.99561738967896
[2024-04-26 02:20:42,895][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:21:12,736][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6005831481670091 time: 29.784046411514282
######################
# Within Epoch Stats:  Epoch:  13  # batch_seen:  1  Train Loss:  0.6273552179336548 time/batch:  3.769127368927002
######################
######################
# Within Epoch Stats:  Epoch:  13  # batch_seen:  1189  Train Loss:  0.6010660556958842 time/batch:  0.053659798619725106
######################
######################
# Within Epoch Stats:  Epoch:  13  # batch_seen:  2377  Train Loss:  0.5966657801967336 time/batch:  0.02645641041243332
######################
######################
# Within Epoch Stats:  Epoch:  13  # batch_seen:  3565  Train Loss:  0.5963021464886203 time/batch:  0.017689002212267605
######################
######################
# Within Epoch Stats:  Epoch:  13  # batch_seen:  4753  Train Loss:  0.5977741063656918 time/batch:  0.013221641001188703
######################
######################
# Within Epoch Stats:  Epoch:  13  # batch_seen:  5941  Train Loss:  0.596512702198226 time/batch:  0.010665116135950864
######################
[2024-04-26 02:26:40,262][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:26:40,262][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 13 train_loss: 0.5964977543679443 epoch_time: 320.91916513442993
[2024-04-26 02:26:40,262][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:27:07,800][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5992639285490389 time: 27.469245672225952
######################
# Within Epoch Stats:  Epoch:  14  # batch_seen:  1  Train Loss:  0.6029940247535706 time/batch:  3.7075729370117188
######################
######################
# Within Epoch Stats:  Epoch:  14  # batch_seen:  1189  Train Loss:  0.5947157773177497 time/batch:  0.05335021660646739
######################
######################
# Within Epoch Stats:  Epoch:  14  # batch_seen:  2377  Train Loss:  0.5934505408608618 time/batch:  0.026450060875314495
######################
######################
# Within Epoch Stats:  Epoch:  14  # batch_seen:  3565  Train Loss:  0.595257081231429 time/batch:  0.017583820963641538
######################
######################
# Within Epoch Stats:  Epoch:  14  # batch_seen:  4753  Train Loss:  0.596374242011808 time/batch:  0.013236611561100032
######################
######################
# Within Epoch Stats:  Epoch:  14  # batch_seen:  5941  Train Loss:  0.5961270191626925 time/batch:  0.010610416749775399
######################
[2024-04-26 02:32:34,322][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:32:34,322][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 14 train_loss: 0.5961119949827689 epoch_time: 319.92880868911743
[2024-04-26 02:32:34,322][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:33:01,191][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6008704663297129 time: 26.81366753578186
######################
# Within Epoch Stats:  Epoch:  15  # batch_seen:  1  Train Loss:  0.6174317598342896 time/batch:  3.7049028873443604
######################
######################
# Within Epoch Stats:  Epoch:  15  # batch_seen:  1189  Train Loss:  0.5939989876005206 time/batch:  0.05313096395352992
######################
######################
# Within Epoch Stats:  Epoch:  15  # batch_seen:  2377  Train Loss:  0.5944529012892494 time/batch:  0.02641898752211722
######################
######################
# Within Epoch Stats:  Epoch:  15  # batch_seen:  3565  Train Loss:  0.5962599481640156 time/batch:  0.017692282758287426
######################
######################
# Within Epoch Stats:  Epoch:  15  # batch_seen:  4753  Train Loss:  0.5962049895315553 time/batch:  0.013313997175576636
######################
######################
# Within Epoch Stats:  Epoch:  15  # batch_seen:  5941  Train Loss:  0.5966829905464199 time/batch:  0.010710326494782927
######################
[2024-04-26 02:38:28,739][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:38:28,740][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 15 train_loss: 0.5966944598822592 epoch_time: 320.9751126766205
[2024-04-26 02:38:28,740][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:38:55,307][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5978308264337351 time: 26.51089644432068
[2024-04-26 02:38:55,309][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 02:39:01,990][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  16  # batch_seen:  1  Train Loss:  0.6211426258087158 time/batch:  3.752182960510254
######################
######################
# Within Epoch Stats:  Epoch:  16  # batch_seen:  1189  Train Loss:  0.594247861756709 time/batch:  0.05286025419467833
######################
######################
# Within Epoch Stats:  Epoch:  16  # batch_seen:  2377  Train Loss:  0.5936892542284379 time/batch:  0.026556503185967112
######################
######################
# Within Epoch Stats:  Epoch:  16  # batch_seen:  3565  Train Loss:  0.5936340587754403 time/batch:  0.01779149150447123
######################
######################
# Within Epoch Stats:  Epoch:  16  # batch_seen:  4753  Train Loss:  0.5943066493451106 time/batch:  0.013265956759879195
######################
######################
# Within Epoch Stats:  Epoch:  16  # batch_seen:  5941  Train Loss:  0.5950833474660718 time/batch:  0.010610825925980167
######################
[2024-04-26 02:44:29,195][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:44:29,196][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 16 train_loss: 0.5951082696420341 epoch_time: 320.54338121414185
[2024-04-26 02:44:29,196][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:44:55,951][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5976248596004373 time: 26.692030668258667
[2024-04-26 02:44:55,952][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 02:45:02,587][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  17  # batch_seen:  1  Train Loss:  0.6337987184524536 time/batch:  3.7730369567871094
######################
######################
# Within Epoch Stats:  Epoch:  17  # batch_seen:  1189  Train Loss:  0.5966281068234809 time/batch:  0.05388537006682965
######################
######################
# Within Epoch Stats:  Epoch:  17  # batch_seen:  2377  Train Loss:  0.5985073779228107 time/batch:  0.02782900432703823
######################
######################
# Within Epoch Stats:  Epoch:  17  # batch_seen:  3565  Train Loss:  0.5978284256906362 time/batch:  0.01791866899038264
######################
######################
# Within Epoch Stats:  Epoch:  17  # batch_seen:  4753  Train Loss:  0.5975624143876654 time/batch:  0.01343135088337313
######################
######################
# Within Epoch Stats:  Epoch:  17  # batch_seen:  5941  Train Loss:  0.596079771054391 time/batch:  0.01056273479972137
######################
[2024-04-26 02:50:35,002][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:50:35,002][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 17 train_loss: 0.5960570152652099 epoch_time: 325.79716992378235
[2024-04-26 02:50:35,002][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:51:03,901][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5958426991997018 time: 28.84122633934021
[2024-04-26 02:51:03,902][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 02:51:10,541][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  18  # batch_seen:  1  Train Loss:  0.7758727073669434 time/batch:  3.756840229034424
######################
######################
# Within Epoch Stats:  Epoch:  18  # batch_seen:  1189  Train Loss:  0.5948757485394923 time/batch:  0.05289116358937487
######################
######################
# Within Epoch Stats:  Epoch:  18  # batch_seen:  2377  Train Loss:  0.5973224980669659 time/batch:  0.026460104245421362
######################
######################
# Within Epoch Stats:  Epoch:  18  # batch_seen:  3565  Train Loss:  0.5991218041403932 time/batch:  0.01767155485434084
######################
######################
# Within Epoch Stats:  Epoch:  18  # batch_seen:  4753  Train Loss:  0.5998401794713496 time/batch:  0.013306256572547623
######################
######################
# Within Epoch Stats:  Epoch:  18  # batch_seen:  5941  Train Loss:  0.6004724915612328 time/batch:  0.010615653530994744
######################
[2024-04-26 02:56:37,286][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 02:56:37,287][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 18 train_loss: 0.600511589091621 epoch_time: 320.085990190506
[2024-04-26 02:56:37,287][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 02:57:03,960][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.6087735578402558 time: 26.616934537887573
######################
# Within Epoch Stats:  Epoch:  19  # batch_seen:  1  Train Loss:  0.5927647352218628 time/batch:  3.75315260887146
######################
######################
# Within Epoch Stats:  Epoch:  19  # batch_seen:  1189  Train Loss:  0.5986778362896183 time/batch:  0.053051637339932865
######################
######################
# Within Epoch Stats:  Epoch:  19  # batch_seen:  2377  Train Loss:  0.5985355838587869 time/batch:  0.02642363432730553
######################
######################
# Within Epoch Stats:  Epoch:  19  # batch_seen:  3565  Train Loss:  0.598165996972508 time/batch:  0.01773428903555636
######################
######################
# Within Epoch Stats:  Epoch:  19  # batch_seen:  4753  Train Loss:  0.598189992883846 time/batch:  0.013306956629288616
######################
######################
# Within Epoch Stats:  Epoch:  19  # batch_seen:  5941  Train Loss:  0.5990500161993325 time/batch:  0.010676738891190621
######################
[2024-04-26 03:02:31,393][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 03:02:31,394][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 19 train_loss: 0.599045540800162 epoch_time: 320.8003947734833
